Length,GeneticVariance,SelectionIntensity,SelectionAccuracy,ResponsetoSelection
10,0.2,0.9,0.2,0.0036
10,0.2,0.9,0.3,0.0054
10,0.2,0.9,0.4,0.0072
10,0.2,0.9,0.5,0.009
10,0.2,0.9,0.6,0.0108
10,0.2,0.9,0.7,0.0126
10,0.2,0.9,0.8,0.0144
10,0.2,0.9,0.9,0.0162
10,0.2,0.9,1,0.018
10,0.2,1,0,0
10,0.2,1,0.1,0.002
10,0.2,1,0.2,0.004
10,0.2,1,0.3,0.006
10,0.2,1,0.4,0.008
10,0.2,1,0.5,0.01
10,0.2,1,0.6,0.012
10,0.2,1,0.7,0.014
10,0.2,1,0.8,0.016
10,0.2,1,0.9,0.018
10,0.2,1,1,0.02
10,0.3,0,0,0
10,0.3,0,0.1,0
10,0.3,0,0.2,0
10,0.3,0,0.3,0
10,0.3,0,0.4,0
10,0.3,0,0.5,0
10,0.3,0,0.6,0
10,0.3,0,0.7,0
10,0.3,0,0.8,0
10,0.3,0,0.9,0
10,0.3,0,1,0
10,0.3,0.1,0,0
10,0.3,0.1,0.1,3.00E-04
10,0.3,0.1,0.2,6.00E-04
10,0.3,0.1,0.3,9.00E-04
10,0.3,0.1,0.4,0.0012
10,0.3,0.1,0.5,0.0015
10,0.3,0.1,0.6,0.0018
10,0.3,0.1,0.7,0.0021
10,0.3,0.1,0.8,0.0024
10,0.3,0.1,0.9,0.0027
10,0.3,0.1,1,0.003
10,0.3,0.2,0,0
10,0.3,0.2,0.1,6.00E-04
10,0.3,0.2,0.2,0.0012
10,0.3,0.2,0.3,0.0018
10,0.3,0.2,0.4,0.0024
10,0.3,0.2,0.5,0.003
10,0.3,0.2,0.6,0.0036
10,0.3,0.2,0.7,0.0042
10,0.3,0.2,0.8,0.0048
10,0.3,0.2,0.9,0.0054
10,0.3,0.2,1,0.006
10,0.3,0.3,0,0
10,0.3,0.3,0.1,9.00E-04
10,0.3,0.3,0.2,0.0018
10,0.3,0.3,0.3,0.0027
10,0.3,0.3,0.4,0.0036
10,0.3,0.3,0.5,0.0045
10,0.3,0.3,0.6,0.0054
10,0.3,0.3,0.7,0.0063
10,0.3,0.3,0.8,0.0072
10,0.3,0.3,0.9,0.0081
10,0.3,0.3,1,0.009
10,0.3,0.4,0,0
10,0.3,0.4,0.1,0.0012
10,0.3,0.4,0.2,0.0024
10,0.3,0.4,0.3,0.0036
10,0.3,0.4,0.4,0.0048
10,0.3,0.4,0.5,0.006
10,0.3,0.4,0.6,0.0072
10,0.3,0.4,0.7,0.0084
10,0.3,0.4,0.8,0.0096
10,0.3,0.4,0.9,0.0108
10,0.3,0.4,1,0.012
10,0.3,0.5,0,0
10,0.3,0.5,0.1,0.0015
10,0.3,0.5,0.2,0.003
10,0.3,0.5,0.3,0.0045
10,0.3,0.5,0.4,0.006
10,0.3,0.5,0.5,0.0075
10,0.3,0.5,0.6,0.009
10,0.3,0.5,0.7,0.0105
10,0.3,0.5,0.8,0.012
10,0.3,0.5,0.9,0.0135
10,0.3,0.5,1,0.015
10,0.3,0.6,0,0
10,0.3,0.6,0.1,0.0018
10,0.3,0.6,0.2,0.0036
10,0.3,0.6,0.3,0.0054
10,0.3,0.6,0.4,0.0072
10,0.3,0.6,0.5,0.009
10,0.3,0.6,0.6,0.0108
10,0.3,0.6,0.7,0.0126
10,0.3,0.6,0.8,0.0144
10,0.3,0.6,0.9,0.0162
10,0.3,0.6,1,0.018
10,0.3,0.7,0,0
10,0.3,0.7,0.1,0.0021
10,0.3,0.7,0.2,0.0042
10,0.3,0.7,0.3,0.0063
10,0.3,0.7,0.4,0.0084
10,0.3,0.7,0.5,0.0105
10,0.3,0.7,0.6,0.0126
10,0.3,0.7,0.7,0.0147
10,0.3,0.7,0.8,0.0168
10,0.3,0.7,0.9,0.0189
10,0.3,0.7,1,0.021
10,0.3,0.8,0,0
10,0.3,0.8,0.1,0.0024
10,0.3,0.8,0.2,0.0048
10,0.3,0.8,0.3,0.0072
10,0.3,0.8,0.4,0.0096
10,0.3,0.8,0.5,0.012
10,0.3,0.8,0.6,0.0144
10,0.3,0.8,0.7,0.0168
10,0.3,0.8,0.8,0.0192
10,0.3,0.8,0.9,0.0216
10,0.3,0.8,1,0.024
10,0.3,0.9,0,0
10,0.3,0.9,0.1,0.0027
10,0.3,0.9,0.2,0.0054
10,0.3,0.9,0.3,0.0081
10,0.3,0.9,0.4,0.0108
10,0.3,0.9,0.5,0.0135
10,0.3,0.9,0.6,0.0162
10,0.3,0.9,0.7,0.0189
10,0.3,0.9,0.8,0.0216
10,0.3,0.9,0.9,0.0243
10,0.3,0.9,1,0.027
10,0.3,1,0,0
10,0.3,1,0.1,0.003
10,0.3,1,0.2,0.006
10,0.3,1,0.3,0.009
10,0.3,1,0.4,0.012
10,0.3,1,0.5,0.015
10,0.3,1,0.6,0.018
10,0.3,1,0.7,0.021
10,0.3,1,0.8,0.024
10,0.3,1,0.9,0.027
10,0.3,1,1,0.03
10,0.4,0,0,0
10,0.4,0,0.1,0
10,0.4,0,0.2,0
10,0.4,0,0.3,0
10,0.4,0,0.4,0
10,0.4,0,0.5,0
10,0.4,0,0.6,0
10,0.4,0,0.7,0
10,0.4,0,0.8,0
10,0.4,0,0.9,0
10,0.4,0,1,0
10,0.4,0.1,0,0
10,0.4,0.1,0.1,4.00E-04
10,0.4,0.1,0.2,8.00E-04
10,0.4,0.1,0.3,0.0012
10,0.4,0.1,0.4,0.0016
10,0.4,0.1,0.5,0.002
10,0.4,0.1,0.6,0.0024
10,0.4,0.1,0.7,0.0028
10,0.4,0.1,0.8,0.0032
10,0.4,0.1,0.9,0.0036
10,0.4,0.1,1,0.004
10,0.4,0.2,0,0
10,0.4,0.2,0.1,8.00E-04
10,0.4,0.2,0.2,0.0016
10,0.4,0.2,0.3,0.0024
10,0.4,0.2,0.4,0.0032
10,0.4,0.2,0.5,0.004
10,0.4,0.2,0.6,0.0048
10,0.4,0.2,0.7,0.0056
10,0.4,0.2,0.8,0.0064
10,0.4,0.2,0.9,0.0072
10,0.4,0.2,1,0.008
10,0.4,0.3,0,0
10,0.4,0.3,0.1,0.0012
10,0.4,0.3,0.2,0.0024
10,0.4,0.3,0.3,0.0036
10,0.4,0.3,0.4,0.0048
10,0.4,0.3,0.5,0.006
10,0.4,0.3,0.6,0.0072
10,0.4,0.3,0.7,0.0084
10,0.4,0.3,0.8,0.0096
10,0.4,0.3,0.9,0.0108
10,0.4,0.3,1,0.012
10,0.4,0.4,0,0
10,0.4,0.4,0.1,0.0016
10,0.4,0.4,0.2,0.0032
10,0.4,0.4,0.3,0.0048
10,0.4,0.4,0.4,0.0064
10,0.4,0.4,0.5,0.008
10,0.4,0.4,0.6,0.0096
10,0.4,0.4,0.7,0.0112
10,0.4,0.4,0.8,0.0128
10,0.4,0.4,0.9,0.0144
10,0.4,0.4,1,0.016
10,0.4,0.5,0,0
10,0.4,0.5,0.1,0.002
10,0.4,0.5,0.2,0.004
10,0.4,0.5,0.3,0.006
10,0.4,0.5,0.4,0.008
10,0.4,0.5,0.5,0.01
10,0.4,0.5,0.6,0.012
10,0.4,0.5,0.7,0.014
10,0.4,0.5,0.8,0.016
10,0.4,0.5,0.9,0.018
10,0.4,0.5,1,0.02
10,0.4,0.6,0,0
10,0.4,0.6,0.1,0.0024
10,0.4,0.6,0.2,0.0048
10,0.4,0.6,0.3,0.0072
10,0.4,0.6,0.4,0.0096
10,0.4,0.6,0.5,0.012
10,0.4,0.6,0.6,0.0144
10,0.4,0.6,0.7,0.0168
10,0.4,0.6,0.8,0.0192
10,0.4,0.6,0.9,0.0216
10,0.4,0.6,1,0.024
10,0.4,0.7,0,0
10,0.4,0.7,0.1,0.0028
10,0.4,0.7,0.2,0.0056
10,0.4,0.7,0.3,0.0084
10,0.4,0.7,0.4,0.0112
10,0.4,0.7,0.5,0.014
10,0.4,0.7,0.6,0.0168
10,0.4,0.7,0.7,0.0196
10,0.4,0.7,0.8,0.0224
10,0.4,0.7,0.9,0.0252
10,0.4,0.7,1,0.028
10,0.4,0.8,0,0
10,0.4,0.8,0.1,0.0032
10,0.4,0.8,0.2,0.0064
10,0.4,0.8,0.3,0.0096
10,0.4,0.8,0.4,0.0128
10,0.4,0.8,0.5,0.016
10,0.4,0.8,0.6,0.0192
10,0.4,0.8,0.7,0.0224
10,0.4,0.8,0.8,0.0256
10,0.4,0.8,0.9,0.0288
10,0.4,0.8,1,0.032
10,0.4,0.9,0,0
10,0.4,0.9,0.1,0.0036
10,0.4,0.9,0.2,0.0072
10,0.4,0.9,0.3,0.0108
10,0.4,0.9,0.4,0.0144
10,0.4,0.9,0.5,0.018
10,0.4,0.9,0.6,0.0216
10,0.4,0.9,0.7,0.0252
10,0.4,0.9,0.8,0.0288
10,0.4,0.9,0.9,0.0324
10,0.4,0.9,1,0.036
10,0.4,1,0,0
10,0.4,1,0.1,0.004
10,0.4,1,0.2,0.008
10,0.4,1,0.3,0.012
10,0.4,1,0.4,0.016
10,0.4,1,0.5,0.02
10,0.4,1,0.6,0.024
10,0.4,1,0.7,0.028
10,0.4,1,0.8,0.032
10,0.4,1,0.9,0.036
10,0.4,1,1,0.04
10,0.5,0,0,0
10,0.5,0,0.1,0
10,0.5,0,0.2,0
10,0.5,0,0.3,0
10,0.5,0,0.4,0
10,0.5,0,0.5,0
10,0.5,0,0.6,0
10,0.5,0,0.7,0
10,0.5,0,0.8,0
10,0.5,0,0.9,0
10,0.5,0,1,0
10,0.5,0.1,0,0
10,0.5,0.1,0.1,5.00E-04
10,0.5,0.1,0.2,0.001
10,0.5,0.1,0.3,0.0015
10,0.5,0.1,0.4,0.002
10,0.5,0.1,0.5,0.0025
10,0.5,0.1,0.6,0.003
10,0.5,0.1,0.7,0.0035
10,0.5,0.1,0.8,0.004
10,0.5,0.1,0.9,0.0045
10,0.5,0.1,1,0.005
10,0.5,0.2,0,0
10,0.5,0.2,0.1,0.001
10,0.5,0.2,0.2,0.002
10,0.5,0.2,0.3,0.003
10,0.5,0.2,0.4,0.004
10,0.5,0.2,0.5,0.005
10,0.5,0.2,0.6,0.006
10,0.5,0.2,0.7,0.007
10,0.5,0.2,0.8,0.008
10,0.5,0.2,0.9,0.009
10,0.5,0.2,1,0.01
10,0.5,0.3,0,0
10,0.5,0.3,0.1,0.0015
10,0.5,0.3,0.2,0.003
10,0.5,0.3,0.3,0.0045
10,0.5,0.3,0.4,0.006
10,0.5,0.3,0.5,0.0075
10,0.5,0.3,0.6,0.009
10,0.5,0.3,0.7,0.0105
10,0.5,0.3,0.8,0.012
10,0.5,0.3,0.9,0.0135
10,0.5,0.3,1,0.015
10,0.5,0.4,0,0
10,0.5,0.4,0.1,0.002
10,0.5,0.4,0.2,0.004
10,0.5,0.4,0.3,0.006
10,0.5,0.4,0.4,0.008
10,0.5,0.4,0.5,0.01
10,0.5,0.4,0.6,0.012
10,0.5,0.4,0.7,0.014
10,0.5,0.4,0.8,0.016
10,0.5,0.4,0.9,0.018
10,0.5,0.4,1,0.02
10,0.5,0.5,0,0
10,0.5,0.5,0.1,0.0025
10,0.5,0.5,0.2,0.005
10,0.5,0.5,0.3,0.0075
10,0.5,0.5,0.4,0.01
10,0.5,0.5,0.5,0.0125
10,0.5,0.5,0.6,0.015
10,0.5,0.5,0.7,0.0175
10,0.5,0.5,0.8,0.02
10,0.5,0.5,0.9,0.0225
10,0.5,0.5,1,0.025
10,0.5,0.6,0,0
10,0.5,0.6,0.1,0.003
10,0.5,0.6,0.2,0.006
10,0.5,0.6,0.3,0.009
10,0.5,0.6,0.4,0.012
10,0.5,0.6,0.5,0.015
10,0.5,0.6,0.6,0.018
10,0.5,0.6,0.7,0.021
10,0.5,0.6,0.8,0.024
10,0.5,0.6,0.9,0.027
10,0.5,0.6,1,0.03
10,0.5,0.7,0,0
10,0.5,0.7,0.1,0.0035
10,0.5,0.7,0.2,0.007
10,0.5,0.7,0.3,0.0105
10,0.5,0.7,0.4,0.014
10,0.5,0.7,0.5,0.0175
10,0.5,0.7,0.6,0.021
10,0.5,0.7,0.7,0.0245
10,0.5,0.7,0.8,0.028
10,0.5,0.7,0.9,0.0315
10,0.5,0.7,1,0.035
10,0.5,0.8,0,0
10,0.5,0.8,0.1,0.004
10,0.5,0.8,0.2,0.008
10,0.5,0.8,0.3,0.012
10,0.5,0.8,0.4,0.016
10,0.5,0.8,0.5,0.02
10,0.5,0.8,0.6,0.024
10,0.5,0.8,0.7,0.028
10,0.5,0.8,0.8,0.032
10,0.5,0.8,0.9,0.036
10,0.5,0.8,1,0.04
10,0.5,0.9,0,0
10,0.5,0.9,0.1,0.0045
10,0.5,0.9,0.2,0.009
10,0.5,0.9,0.3,0.0135
10,0.5,0.9,0.4,0.018
10,0.5,0.9,0.5,0.0225
10,0.5,0.9,0.6,0.027
10,0.5,0.9,0.7,0.0315
10,0.5,0.9,0.8,0.036
10,0.5,0.9,0.9,0.0405
10,0.5,0.9,1,0.045
10,0.5,1,0,0
10,0.5,1,0.1,0.005
10,0.5,1,0.2,0.01
10,0.5,1,0.3,0.015
10,0.5,1,0.4,0.02
10,0.5,1,0.5,0.025
10,0.5,1,0.6,0.03
10,0.5,1,0.7,0.035
10,0.5,1,0.8,0.04
10,0.5,1,0.9,0.045
10,0.5,1,1,0.05
10,0.6,0,0,0
10,0.6,0,0.1,0
10,0.6,0,0.2,0
10,0.6,0,0.3,0
10,0.6,0,0.4,0
10,0.6,0,0.5,0
10,0.6,0,0.6,0
10,0.6,0,0.7,0
10,0.6,0,0.8,0
10,0.6,0,0.9,0
10,0.6,0,1,0
10,0.6,0.1,0,0
10,0.6,0.1,0.1,6.00E-04
10,0.6,0.1,0.2,0.0012
10,0.6,0.1,0.3,0.0018
10,0.6,0.1,0.4,0.0024
10,0.6,0.1,0.5,0.003
10,0.6,0.1,0.6,0.0036
10,0.6,0.1,0.7,0.0042
10,0.6,0.1,0.8,0.0048
10,0.6,0.1,0.9,0.0054
10,0.6,0.1,1,0.006
10,0.6,0.2,0,0
10,0.6,0.2,0.1,0.0012
10,0.6,0.2,0.2,0.0024
10,0.6,0.2,0.3,0.0036
10,0.6,0.2,0.4,0.0048
10,0.6,0.2,0.5,0.006
10,0.6,0.2,0.6,0.0072
10,0.6,0.2,0.7,0.0084
10,0.6,0.2,0.8,0.0096
10,0.6,0.2,0.9,0.0108
10,0.6,0.2,1,0.012
10,0.6,0.3,0,0
10,0.6,0.3,0.1,0.0018
10,0.6,0.3,0.2,0.0036
10,0.6,0.3,0.3,0.0054
10,0.6,0.3,0.4,0.0072
10,0.6,0.3,0.5,0.009
10,0.6,0.3,0.6,0.0108
10,0.6,0.3,0.7,0.0126
10,0.6,0.3,0.8,0.0144
10,0.6,0.3,0.9,0.0162
10,0.6,0.3,1,0.018
10,0.6,0.4,0,0
10,0.6,0.4,0.1,0.0024
10,0.6,0.4,0.2,0.0048
10,0.6,0.4,0.3,0.0072
10,0.6,0.4,0.4,0.0096
10,0.6,0.4,0.5,0.012
10,0.6,0.4,0.6,0.0144
10,0.6,0.4,0.7,0.0168
10,0.6,0.4,0.8,0.0192
10,0.6,0.4,0.9,0.0216
10,0.6,0.4,1,0.024
10,0.6,0.5,0,0
10,0.6,0.5,0.1,0.003
10,0.6,0.5,0.2,0.006
10,0.6,0.5,0.3,0.009
10,0.6,0.5,0.4,0.012
10,0.6,0.5,0.5,0.015
10,0.6,0.5,0.6,0.018
10,0.6,0.5,0.7,0.021
10,0.6,0.5,0.8,0.024
10,0.6,0.5,0.9,0.027
10,0.6,0.5,1,0.03
10,0.6,0.6,0,0
10,0.6,0.6,0.1,0.0036
10,0.6,0.6,0.2,0.0072
10,0.6,0.6,0.3,0.0108
10,0.6,0.6,0.4,0.0144
10,0.6,0.6,0.5,0.018
10,0.6,0.6,0.6,0.0216
10,0.6,0.6,0.7,0.0252
10,0.6,0.6,0.8,0.0288
10,0.6,0.6,0.9,0.0324
10,0.6,0.6,1,0.036
10,0.6,0.7,0,0
10,0.6,0.7,0.1,0.0042
10,0.6,0.7,0.2,0.0084
10,0.6,0.7,0.3,0.0126
10,0.6,0.7,0.4,0.0168
10,0.6,0.7,0.5,0.021
10,0.6,0.7,0.6,0.0252
10,0.6,0.7,0.7,0.0294
10,0.6,0.7,0.8,0.0336
10,0.6,0.7,0.9,0.0378
10,0.6,0.7,1,0.042
10,0.6,0.8,0,0
10,0.6,0.8,0.1,0.0048
10,0.6,0.8,0.2,0.0096
10,0.6,0.8,0.3,0.0144
10,0.6,0.8,0.4,0.0192
10,0.6,0.8,0.5,0.024
10,0.6,0.8,0.6,0.0288
10,0.6,0.8,0.7,0.0336
10,0.6,0.8,0.8,0.0384
10,0.6,0.8,0.9,0.0432
10,0.6,0.8,1,0.048
10,0.6,0.9,0,0
10,0.6,0.9,0.1,0.0054
10,0.6,0.9,0.2,0.0108
10,0.6,0.9,0.3,0.0162
10,0.6,0.9,0.4,0.0216
10,0.6,0.9,0.5,0.027
10,0.6,0.9,0.6,0.0324
10,0.6,0.9,0.7,0.0378
10,0.6,0.9,0.8,0.0432
10,0.6,0.9,0.9,0.0486
10,0.6,0.9,1,0.054
10,0.6,1,0,0
10,0.6,1,0.1,0.006
10,0.6,1,0.2,0.012
10,0.6,1,0.3,0.018
10,0.6,1,0.4,0.024
10,0.6,1,0.5,0.03
10,0.6,1,0.6,0.036
10,0.6,1,0.7,0.042
10,0.6,1,0.8,0.048
10,0.6,1,0.9,0.054
10,0.6,1,1,0.06
10,0.7,0,0,0
10,0.7,0,0.1,0
10,0.7,0,0.2,0
10,0.7,0,0.3,0
10,0.7,0,0.4,0
10,0.7,0,0.5,0
10,0.7,0,0.6,0
10,0.7,0,0.7,0
10,0.7,0,0.8,0
10,0.7,0,0.9,0
10,0.7,0,1,0
10,0.7,0.1,0,0
10,0.7,0.1,0.1,7.00E-04
10,0.7,0.1,0.2,0.0014
10,0.7,0.1,0.3,0.0021
10,0.7,0.1,0.4,0.0028
10,0.7,0.1,0.5,0.0035
10,0.7,0.1,0.6,0.0042
10,0.7,0.1,0.7,0.0049
10,0.7,0.1,0.8,0.0056
10,0.7,0.1,0.9,0.0063
10,0.7,0.1,1,0.007
10,0.7,0.2,0,0
10,0.7,0.2,0.1,0.0014
10,0.7,0.2,0.2,0.0028
10,0.7,0.2,0.3,0.0042
10,0.7,0.2,0.4,0.0056
10,0.7,0.2,0.5,0.007
10,0.7,0.2,0.6,0.0084
10,0.7,0.2,0.7,0.0098
10,0.7,0.2,0.8,0.0112
10,0.7,0.2,0.9,0.0126
10,0.7,0.2,1,0.014
10,0.7,0.3,0,0
10,0.7,0.3,0.1,0.0021
10,0.7,0.3,0.2,0.0042
10,0.7,0.3,0.3,0.0063
10,0.7,0.3,0.4,0.0084
10,0.7,0.3,0.5,0.0105
10,0.7,0.3,0.6,0.0126
10,0.7,0.3,0.7,0.0147
10,0.7,0.3,0.8,0.0168
10,0.7,0.3,0.9,0.0189
10,0.7,0.3,1,0.021
10,0.7,0.4,0,0
10,0.7,0.4,0.1,0.0028
10,0.7,0.4,0.2,0.0056
10,0.7,0.4,0.3,0.0084
10,0.7,0.4,0.4,0.0112
10,0.7,0.4,0.5,0.014
10,0.7,0.4,0.6,0.0168
10,0.7,0.4,0.7,0.0196
10,0.7,0.4,0.8,0.0224
10,0.7,0.4,0.9,0.0252
10,0.7,0.4,1,0.028
10,0.7,0.5,0,0
10,0.7,0.5,0.1,0.0035
10,0.7,0.5,0.2,0.007
10,0.7,0.5,0.3,0.0105
10,0.7,0.5,0.4,0.014
10,0.7,0.5,0.5,0.0175
10,0.7,0.5,0.6,0.021
10,0.7,0.5,0.7,0.0245
10,0.7,0.5,0.8,0.028
10,0.7,0.5,0.9,0.0315
10,0.7,0.5,1,0.035
10,0.7,0.6,0,0
10,0.7,0.6,0.1,0.0042
10,0.7,0.6,0.2,0.0084
10,0.7,0.6,0.3,0.0126
10,0.7,0.6,0.4,0.0168
10,0.7,0.6,0.5,0.021
10,0.7,0.6,0.6,0.0252
10,0.7,0.6,0.7,0.0294
10,0.7,0.6,0.8,0.0336
10,0.7,0.6,0.9,0.0378
10,0.7,0.6,1,0.042
10,0.7,0.7,0,0
10,0.7,0.7,0.1,0.0049
10,0.7,0.7,0.2,0.0098
10,0.7,0.7,0.3,0.0147
10,0.7,0.7,0.4,0.0196
10,0.7,0.7,0.5,0.0245
10,0.7,0.7,0.6,0.0294
10,0.7,0.7,0.7,0.0343
10,0.7,0.7,0.8,0.0392
10,0.7,0.7,0.9,0.0441
10,0.7,0.7,1,0.049
10,0.7,0.8,0,0
10,0.7,0.8,0.1,0.0056
10,0.7,0.8,0.2,0.0112
10,0.7,0.8,0.3,0.0168
10,0.7,0.8,0.4,0.0224
10,0.7,0.8,0.5,0.028
10,0.7,0.8,0.6,0.0336
10,0.7,0.8,0.7,0.0392
10,0.7,0.8,0.8,0.0448
10,0.7,0.8,0.9,0.0504
10,0.7,0.8,1,0.056
10,0.7,0.9,0,0
10,0.7,0.9,0.1,0.0063
10,0.7,0.9,0.2,0.0126
10,0.7,0.9,0.3,0.0189
10,0.7,0.9,0.4,0.0252
10,0.7,0.9,0.5,0.0315
10,0.7,0.9,0.6,0.0378
10,0.7,0.9,0.7,0.0441
10,0.7,0.9,0.8,0.0504
10,0.7,0.9,0.9,0.0567
10,0.7,0.9,1,0.063
10,0.7,1,0,0
10,0.7,1,0.1,0.007
10,0.7,1,0.2,0.014
10,0.7,1,0.3,0.021
10,0.7,1,0.4,0.028
10,0.7,1,0.5,0.035
10,0.7,1,0.6,0.042
10,0.7,1,0.7,0.049
10,0.7,1,0.8,0.056
10,0.7,1,0.9,0.063
10,0.7,1,1,0.07
10,0.8,0,0,0
10,0.8,0,0.1,0
10,0.8,0,0.2,0
10,0.8,0,0.3,0
10,0.8,0,0.4,0
10,0.8,0,0.5,0
10,0.8,0,0.6,0
10,0.8,0,0.7,0
10,0.8,0,0.8,0
10,0.8,0,0.9,0
10,0.8,0,1,0
10,0.8,0.1,0,0
10,0.8,0.1,0.1,8.00E-04
10,0.8,0.1,0.2,0.0016
10,0.8,0.1,0.3,0.0024
10,0.8,0.1,0.4,0.0032
10,0.8,0.1,0.5,0.004
10,0.8,0.1,0.6,0.0048
10,0.8,0.1,0.7,0.0056
10,0.8,0.1,0.8,0.0064
10,0.8,0.1,0.9,0.0072
10,0.8,0.1,1,0.008
10,0.8,0.2,0,0
10,0.8,0.2,0.1,0.0016
10,0.8,0.2,0.2,0.0032
10,0.8,0.2,0.3,0.0048
10,0.8,0.2,0.4,0.0064
10,0.8,0.2,0.5,0.008
10,0.8,0.2,0.6,0.0096
10,0.8,0.2,0.7,0.0112
10,0.8,0.2,0.8,0.0128
10,0.8,0.2,0.9,0.0144
10,0.8,0.2,1,0.016
10,0.8,0.3,0,0
10,0.8,0.3,0.1,0.0024
10,0.8,0.3,0.2,0.0048
10,0.8,0.3,0.3,0.0072
10,0.8,0.3,0.4,0.0096
10,0.8,0.3,0.5,0.012
10,0.8,0.3,0.6,0.0144
10,0.8,0.3,0.7,0.0168
10,0.8,0.3,0.8,0.0192
10,0.8,0.3,0.9,0.0216
10,0.8,0.3,1,0.024
10,0.8,0.4,0,0
10,0.8,0.4,0.1,0.0032
10,0.8,0.4,0.2,0.0064
10,0.8,0.4,0.3,0.0096
10,0.8,0.4,0.4,0.0128
10,0.8,0.4,0.5,0.016
10,0.8,0.4,0.6,0.0192
10,0.8,0.4,0.7,0.0224
10,0.8,0.4,0.8,0.0256
10,0.8,0.4,0.9,0.0288
10,0.8,0.4,1,0.032
10,0.8,0.5,0,0
10,0.8,0.5,0.1,0.004
10,0.8,0.5,0.2,0.008
10,0.8,0.5,0.3,0.012
10,0.8,0.5,0.4,0.016
10,0.8,0.5,0.5,0.02
10,0.8,0.5,0.6,0.024
10,0.8,0.5,0.7,0.028
10,0.8,0.5,0.8,0.032
10,0.8,0.5,0.9,0.036
10,0.8,0.5,1,0.04
10,0.8,0.6,0,0
10,0.8,0.6,0.1,0.0048
10,0.8,0.6,0.2,0.0096
10,0.8,0.6,0.3,0.0144
10,0.8,0.6,0.4,0.0192
10,0.8,0.6,0.5,0.024
10,0.8,0.6,0.6,0.0288
10,0.8,0.6,0.7,0.0336
10,0.8,0.6,0.8,0.0384
10,0.8,0.6,0.9,0.0432
10,0.8,0.6,1,0.048
10,0.8,0.7,0,0
10,0.8,0.7,0.1,0.0056
10,0.8,0.7,0.2,0.0112
10,0.8,0.7,0.3,0.0168
10,0.8,0.7,0.4,0.0224
10,0.8,0.7,0.5,0.028
10,0.8,0.7,0.6,0.0336
10,0.8,0.7,0.7,0.0392
10,0.8,0.7,0.8,0.0448
10,0.8,0.7,0.9,0.0504
10,0.8,0.7,1,0.056
10,0.8,0.8,0,0
10,0.8,0.8,0.1,0.0064
10,0.8,0.8,0.2,0.0128
10,0.8,0.8,0.3,0.0192
10,0.8,0.8,0.4,0.0256
10,0.8,0.8,0.5,0.032
10,0.8,0.8,0.6,0.0384
10,0.8,0.8,0.7,0.0448
10,0.8,0.8,0.8,0.0512
10,0.8,0.8,0.9,0.0576
10,0.8,0.8,1,0.064
10,0.8,0.9,0,0
10,0.8,0.9,0.1,0.0072
10,0.8,0.9,0.2,0.0144
10,0.8,0.9,0.3,0.0216
10,0.8,0.9,0.4,0.0288
10,0.8,0.9,0.5,0.036
10,0.8,0.9,0.6,0.0432
10,0.8,0.9,0.7,0.0504
10,0.8,0.9,0.8,0.0576
10,0.8,0.9,0.9,0.0648
10,0.8,0.9,1,0.072
10,0.8,1,0,0
10,0.8,1,0.1,0.008
10,0.8,1,0.2,0.016
10,0.8,1,0.3,0.024
10,0.8,1,0.4,0.032
10,0.8,1,0.5,0.04
10,0.8,1,0.6,0.048
10,0.8,1,0.7,0.056
10,0.8,1,0.8,0.064
10,0.8,1,0.9,0.072
10,0.8,1,1,0.08
10,0.9,0,0,0
10,0.9,0,0.1,0
10,0.9,0,0.2,0
10,0.9,0,0.3,0
10,0.9,0,0.4,0
10,0.9,0,0.5,0
10,0.9,0,0.6,0
10,0.9,0,0.7,0
10,0.9,0,0.8,0
10,0.9,0,0.9,0
10,0.9,0,1,0
10,0.9,0.1,0,0
10,0.9,0.1,0.1,9.00E-04
10,0.9,0.1,0.2,0.0018
10,0.9,0.1,0.3,0.0027
10,0.9,0.1,0.4,0.0036
10,0.9,0.1,0.5,0.0045
10,0.9,0.1,0.6,0.0054
10,0.9,0.1,0.7,0.0063
10,0.9,0.1,0.8,0.0072
10,0.9,0.1,0.9,0.0081
10,0.9,0.1,1,0.009
10,0.9,0.2,0,0
10,0.9,0.2,0.1,0.0018
10,0.9,0.2,0.2,0.0036
10,0.9,0.2,0.3,0.0054
10,0.9,0.2,0.4,0.0072
10,0.9,0.2,0.5,0.009
10,0.9,0.2,0.6,0.0108
10,0.9,0.2,0.7,0.0126
10,0.9,0.2,0.8,0.0144
10,0.9,0.2,0.9,0.0162
10,0.9,0.2,1,0.018
10,0.9,0.3,0,0
10,0.9,0.3,0.1,0.0027
10,0.9,0.3,0.2,0.0054
10,0.9,0.3,0.3,0.0081
10,0.9,0.3,0.4,0.0108
10,0.9,0.3,0.5,0.0135
10,0.9,0.3,0.6,0.0162
10,0.9,0.3,0.7,0.0189
10,0.9,0.3,0.8,0.0216
10,0.9,0.3,0.9,0.0243
10,0.9,0.3,1,0.027
10,0.9,0.4,0,0
10,0.9,0.4,0.1,0.0036
10,0.9,0.4,0.2,0.0072
10,0.9,0.4,0.3,0.0108
10,0.9,0.4,0.4,0.0144
10,0.9,0.4,0.5,0.018
10,0.9,0.4,0.6,0.0216
10,0.9,0.4,0.7,0.0252
10,0.9,0.4,0.8,0.0288
10,0.9,0.4,0.9,0.0324
